Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 takbir wan sambil lempar bom allahmu barbar mayat ayat alquran timur tengah bikin muslim radikal tolol tanpa otak ,1,1,0,1,1,0,0,0,0,0,1,0
terkadang jatuh cinta itu bisu hanya bicara pada secarik puisi yang sembunyi di balik makna yang akan dikenangnya sendiri ,0,0,0,0,0,0,0,0,0,0,0,0
 sebentar teh pagi pagi ini baru menyadari nbera i bisa dibilang sayap kiri israel lebih pro perdamaian dengan palestina dibanding sayap kanan padahal katanya adalah makin ke kanan itu lebih agamais makin kiri lebih komunis xf0 ,0,0,0,0,0,0,0,0,0,0,0,0
 mudah mudahan keluarga sih gerung kena bom ,1,0,1,0,0,0,0,0,1,1,0,0
 bangkai kamu yen cabul ,1,1,1,0,0,0,0,1,0,1,0,0
10 tahun susilo bambang yudhoyono tidak berani menutup alexis 3 5 tahun jokowi tidak berani menutup alexis harus gubernur indonesia juga yang turun tangan pilihan prabowo mantap ,0,0,0,0,0,0,0,0,0,0,0,0
 aduh ipey maafkan kesalahan belum itu pey nanti sama aku kasih perek mau tidak ,0,1,0,0,0,0,0,0,0,0,0,0
buat status jomlo nya sudah terlalu lama giliran ada cowok yang komen status nya sok cuek cewek bajingan dahak biawak kadal air ,1,1,1,0,0,0,0,0,1,1,0,0
 otak tidak geser saja sudah sarap apalagi ke geser iyakan nanti bahaya apaan sih aku kerja benaran kok elang lihat em sambil masih asep palanya cewek apaan coba kamu tercantol saja aku sudah bersyukur ,0,1,0,0,0,0,0,0,0,0,0,0
mereka yang be eriak dan menakuti rakyat dengan menyebut presiden lama bisa jadi 2 periode kalau lawannya prabowo itu bisa di pastikan mereka adalah agen ganda mereka dibayar untuk mempromosikan tokoh tertentu supaya rakyat jadi bingung dan terpecah suaranya ,0,0,0,0,0,0,0,0,0,0,0,0
 ih silit apaan kampung payah ,0,1,0,0,0,0,0,0,0,0,0,0
 siapa bilang harga minyak dunia naik kalau tidak bisa jadi direktur utama pe amina mundur saja uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 itu yang disalami jokowi kok kayak ferdinan antek susilo bambang yudhoyono ya ,0,0,0,0,0,0,0,0,0,0,0,0
 tak berambisi admin bisa saja judulnya ih,0,0,0,0,0,0,0,0,0,0,0,0
 2019 ini saat terbaik untuk merebut kembali kedaulatan dari asing asing proxy semoga para tokoh amp pendukungnya tidak sekadar pentingkan egonya arah pecah belah suara menuju poros ke 3 saling klaim kelayakan diri sungguh hal yang menguntungkan incorporate,0,0,0,0,0,0,0,0,0,0,0,0
muslim indonesia lebih maju berhenti menyembah nyembah allah subhanahu wa taala yang mengoceh aku jatuhkan ketakutan ke hati orang 2 kafir 8 12 ,1,0,0,1,1,0,0,0,0,0,1,0
 asli saya tertawa sampai sekitar perut dan mau pipis saya paham maksud dan yang di definisikan oleh rocky gerung kok orang ini malah sok sok an lapor lapor ceritanya sih mau bikin gebrakan supaya dibilang membela agama tapi,1,0,1,0,0,0,0,0,1,1,0,0
orang cuma main bola dihubungkan sama agama hem,0,0,0,0,0,0,0,0,0,0,0,0
 aduh bencong menyerang apa cong tidak kebalik rumpi deh lonte laki laki ini dapur apa cong yang jelas dong jadi banci jangan setengah setengah kalah sama anaknya duda yang jadi designer di ln kamu xf0 x9f x98 x82 xf0 x9f xa4 xaa xf0 x9f x99 x8b x,1,1,1,0,0,0,0,1,0,1,0,0
panasnya edan ,0,1,0,0,0,0,0,0,0,0,0,0
kesatuan dalam gereja katolik bersifat dinamis selaras dalam perbedaan dan mengikuti situasi kondisi dan perkembangan zaman salah satu manifestasinya adalah dispensasi untuk kawin campur pasangan katolik dan non katolik ,0,0,0,0,0,0,0,0,0,0,0,0
anda percaya muhammad nabi atau tidak tuliskan argumentasi anda ke pak agar tak ada keraguan lagi,1,0,1,0,1,0,0,0,0,1,0,0
 kalau tidak diambil dibilang tidak bisa nasionalisasi aset antek asing kalau diambil pakai nama pribadi dan keluarga patut kita curigai dan bertanya uang dari mana tapi dengan twit ini saya jadi sadar betapa pintarnya pemerintahan di,0,0,0,0,0,0,0,0,0,0,0,0
tidak peduli reply ku menyambung apa tidak yang penting 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
mengangkang selebar lebarnya mainkan memek sendiri depan kaca lemari ,0,1,0,0,0,0,0,0,0,0,0,0
indonesia alhamdulillah ya allah sudah menyelamatkan anak anak thailand dan thai yang menyelamatkan kita manusia manusia kafir bukan tuhan kamu kontol ,1,1,1,0,0,0,0,1,0,1,0,0
 situ juga sarap bera i anjir ,1,1,1,0,0,0,1,0,0,1,0,0
bro kamu sebut kitab suci fiksi bera i semua agama bukan dari wahyu pernyataan surat pemberitahuan tahunan ini mutlak secara harfiah dan filosofis melanggar keyakinan umat beragama konstitusi dan norma agama kamu ini penista semua agama yang paling kotor ateis mati,1,0,1,0,1,0,0,0,0,1,0,0
mendengar jawaban itu ibnul mubarak dalam dianya selalu memohon demikian ya allah tunjukanlah ia dalam islam dan beberapa saat kemudian sih yahudi itupun dengan izin allah akhirnya masuk islam ,0,0,0,0,0,0,0,0,0,0,0,0
 manusia manusia tolol semua pada takut ahok keluar kasihan banget hidup kalian di sana begitu idiot and bodoh ,1,1,0,1,0,0,0,0,1,0,1,0
 bodoh question kalau mau ngentot tidak usah puasa goblok ,1,1,1,0,0,0,0,1,0,1,0,0
 sejauh yang saya baca dari a ikel di internet hanya jumlah lembar nya saja yang berbeda untuk menandai kebutuhan masing masing orang kalau sering ke luar negeri ya pakai 48 kalau tidak sering ya 24 dan beberapa negara tetangga,0,0,0,0,0,0,0,0,0,0,0,0
bahkan etnic ai dipaksa tinggalkan budaya ai menjadi etnic han jelas ini kekonyolan mana bisa orang dari suku apa dipaksa pindah suku bahkan tragisnya banyak warga ai jadi korban penjualan organ tubuh dieksekusi setelah sebelumnya dicap,0,0,0,0,0,0,0,0,0,0,0,0
 aku cuma sekali saja tau dosen ilmu budaya tapi sudah sepuh ingin begitu ketemu penasaran mb,0,0,0,0,0,0,0,0,0,0,0,0
rakyat menolak keras jika indonesia dipimpin oleh komplotan mafia amp bajingan ini uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
 isu 98 sudah nongol bentar lagi isu partai komunis indonesia xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
 era susilo bambang yudhoyono ada pembangunan di papua ada juga hambalang itu pembangunan perusahaan listrik negara mangkrak berapa banyak ,1,0,1,0,0,0,0,0,1,1,0,0
 iya betul sih vivin tai dasar perebut laki orang mengakui alexa alda daripada rico baj xe2 x80 xa6 ,1,1,1,0,0,0,0,0,1,1,0,0
 ,0,0,0,0,0,0,0,0,0,0,0,0
 amanat dari 119 ribu ulama by nama dan by address kalau ada yang bilang cak imin ambisius itu mengopinya kurang jauh ,0,0,0,0,0,0,0,0,0,0,0,0
 rakyat merdeka on line itu apa gue juga bisa bikin berita indonesia menang piala dunia kasih link yang kredibel alah pecundang culun yang menampilkan identitas aslinya saja tidak berani kok banyak bacot monyet xf0 x9f x98 x82 handphone gue buatan korea coy haha ,1,1,1,0,0,0,0,0,1,1,0,0
tempat sesat cari jalan mau pagi maktab gaya xf0 x9f x98 x82 jalan sho cut situ tapi ditutup sebab konstruksi nya nih xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 hambar gila kamu turn kamu turn sini xf0 x9f x98 x86 xf0 x9f x92 x94 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
maunya indonesia sepe i singapura kasih cina berkuasa dasar cebong otak reklamasi wkwk uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
 biasa bani coli tidak beda jauh sama junjungan dan kawan kawannya haha ,1,1,0,1,0,0,0,1,0,0,1,0
ikuti untuk mengetahui informasi terkini mengenai ekonomi keuangan perbankan investasi saham di indonesia dan dunia hari ini,0,0,0,0,0,0,0,0,0,0,0,0
pengkhianatan partai komunis indonesia membunuh para jenderal partai komunis indonesia keblinger kata bung karno bubarkan partai komunis indonesia turunkan harga harga dan bubarkan kabinet tritura ,1,0,0,1,0,1,0,0,0,0,0,1
 ih yang benar anjir jahat kamu adalah bodoh bodoh ,0,1,0,0,0,0,0,0,0,0,0,0
 masih kentut bau babi ,0,1,0,0,0,0,0,0,0,0,0,0
produksi indonesia ini pak presiden joko widodo semua ritel dan mal seharusnya pindah ke plastik kayak begini saya pilih belanja di super karena dia punya aksi aksi lingkungan dan 3r setiap ,0,0,0,0,0,0,0,0,0,0,0,0
 kenyataan bos kita adalah tidak suka bikin hoaks sepe i bani nya nabi ahoker xf0 x9f x98 x8a ,1,0,0,1,0,0,0,0,1,0,1,0
 berapa sayang ngentot sama kamu ,0,1,0,0,0,0,0,0,0,0,0,0
 bangkai xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,1,1,1,0,0,0,0,0,1,1,0,0
 kne jaga hati pemimpin kafir harbi kamu kakak ,0,0,0,0,0,0,0,0,0,0,0,0
abang ipar adam nih pun bangkai dasar penunggang agama ,1,1,1,0,1,0,0,0,0,1,0,0
cina telah menguasai ekonomi dan media massa ayo usir dari indonesia,1,0,0,1,0,1,0,0,0,0,0,1
 guru anak mengajarkan spiritualitas sesuatu yang sifatnya universal dan karenanya ada dalam ajaran islam hindu dan sebagainya sepe i kebanyakan penduduk peradaban sindhu hindu sejak dulu beliau bisa menerima semua jalan karena itu beliau memanggil nya allah,0,0,0,0,0,0,0,0,0,0,0,0
 enak buat gesek gesek memek xf0 x9f x98 xb3 ,0,1,0,0,0,0,0,0,0,0,0,0
seulgi bilang tidak punya mata barat yang ada kelopak matanya ketimuran gaya banget yang sipit dan seulgi pikir itulah poin yang paling menarik bagi dia ,0,0,0,0,0,0,0,0,0,0,0,0
dari bambang noorsena ajaran kristen yang sering disalahpahami oleh agama lain khotbah kristen ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu pikir aku nih kafir sangat ke hanat ,0,1,0,0,0,0,0,0,0,0,0,0
pada akhirnya yang asing akan kembali asing ,0,0,0,0,0,0,0,0,0,0,0,0
 yang banyak bicara itu terus yang bakar sekolah bagaimana uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 jablay mulu anjir wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
 jadi ingat congor oknum nasional demokrat kalau sih joko kalah di 2019 indonesia bubar,1,1,1,0,0,0,0,0,1,1,0,0
mungkin mereka sumbu pendek lelah pak ,0,0,0,0,0,0,0,0,0,0,0,0
 sudah kamu jangan panik begitu ahok sih kutil babi bakal tumbang kok di putaran kedua teruskan cuap cuap mu di media sosial tidak berpengaruh ,1,1,1,0,0,0,0,0,1,1,0,0
sinyal kakak kamu three cacat amat ganti pakai kakak kamu gaple saja begitu ya ,0,1,0,0,0,0,0,0,0,0,0,0
akun facebook asma dewi penyebar fitnah sara pemilihan kepala daerah jakarta dipenuhi foto bersama sejumlah politisi diantaranya anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
usir cina dari indonesia,1,0,0,1,0,1,0,0,0,0,0,1
facebook tai anjing lah ,0,1,0,0,0,0,0,0,0,0,0,0
allahu akbar jokowi akan kenalkan islam moderat di konferensi tingkat tinggi ulama dan cendekiawan muslim dunia,0,0,0,0,0,0,0,0,0,0,0,0
 wahai orang orang yang beriman masuklah ke dalam islam secara keseluruhan dan janganlah kamu ikuti langkah setan qs xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
online cuma dapat pajak dari income persh online nya yang dapat income nya hanya dari iklan iuran premium beberapa produk lost tax berapa dibanding usaha di mal menyerap ten kerja online apa yang diserap belum jangan dipelihara wi ,1,1,1,0,0,0,0,0,1,1,0,0
 pasti bani kampret yang menyamar xf0 x9f x98 x92 dan lemparkan minyak babi ,1,1,0,1,0,0,0,0,1,0,1,0
pada sabtu 21 4 2018 pagi masyarakat adat badui akan kembali melanjutkan perjalanan menuju kantor gubernur banten di kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten di curug kota serang seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0
 cara cara dungu dilakukan rezim dungu dan klop ,1,1,0,1,0,0,0,0,1,0,1,0
semoga istikamah xf0 x9f x91 x8d nikita mirzani banyak orang saleh di malam hari dan menjadi kafir di pagi hari begitupun sebaliknya menjadi istikamah itu perjuangan dan hidayah allah itu rahasia semua makhluk berhak mendapatkannya ,0,0,0,0,0,0,0,0,0,0,0,0
 enggak apa apa jaga jaga siapa tahu muncul partai komunis indonesia perjuangan alias partai komunis indonesia plus,1,0,0,1,0,1,0,0,0,0,1,0
lebih baik dibenci namun menjadi diri sendiri daripada menjadi munafik untuk di sukai orang ,0,0,0,0,0,0,0,0,0,0,0,0
 pao an tui adalah sisi kelam masyarakat cina di era awal kemerdekaan indonesia xe2 x80 x99 xe2 x80 x99pernyataan ini ditegaskan mantan wa awan senior republika ,0,0,0,0,0,0,0,0,0,0,0,0
ab orangnya tidak sombong dan murah senyum,0,0,0,0,0,0,0,0,0,0,0,0
tetap semangat amp istikamah bung ,0,0,0,0,0,0,0,0,0,0,0,0
 salah 1 alasan kenapa saya mau presiden baru supaya juga memalukan bangsa iniiii xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
kemudian ulangi pandangan mu sekali lagi dan sekali lagi niscaya pandanganmu akan kembali kepadamu tanpa menemukan cacat dan ia pandanganmu dalam keadaan letih ,0,0,0,0,0,0,0,0,0,0,0,0
sudah lama tidak on jadi asing sama lini masa ,0,0,0,0,0,0,0,0,0,0,0,0
 ha ari melongo sejenak setelah mendengar ucapan orang yang baru saja meneriakinya dan dan punten mas di dekat situ ada anjing saya tidak uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
 kupas tuntas gebuk habis antek antek komunis ,1,0,0,1,0,1,0,0,0,0,0,1
haha logikanya kontrak habis 2021 minat bantuan bank asing akuisisi sahamnya 51 ke luar asing masuk asing coba legowo sampai kontrak habis dapat 100 tanpa keluar duit sedikitpun entah lah entah siapa yang bermain main ,0,0,0,0,0,0,0,0,0,0,0,0
charutin menor bom xf0 x9f x8c xb9 xf0 x9f x8f xb4 ,0,0,0,0,0,0,0,0,0,0,0,0
 produk dalam negeri dibilang alay produk luar dibilang hypebeast ironi sih giliran urusan negara bilangnya xe2 x80 x9canti asing xe2 x80 x9d ,0,0,0,0,0,0,0,0,0,0,0,0
chirpified ekonomi merosot utang bengkak badan usaha milik negara mau dijual mundur saja pak jokowi,1,0,1,0,0,0,0,0,1,1,0,0
 kelojotan kegirangan melihat junjungan amp idola kamu satu per satu dipanggil polisi t politic id kepala kepolisian republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0
 dinding kamar jadi saksi bisu ,0,0,0,0,0,0,0,0,0,0,0,0
menurut kepala badan ekonomi kreatif triawan munafik lagu karya ibu sudah yang mengisahkan seekor burung yang bersiul tersebut memiliki melodi dan lirik yang riang ada di kompas ,0,0,0,0,0,0,0,0,0,0,0,0
 gembrot banget ,0,1,0,0,0,0,0,0,0,0,0,0
monggo bro jadwal acara upacara adat dan kirab budaya mbah bergas ,0,0,0,0,0,0,0,0,0,0,0,0
 sok kenal kamu kunyuk ,1,1,1,0,0,0,0,0,1,1,0,0
2 gus ipul dan mbak puti menciptakan program program keluarga harapan super untuk melengkapi program keluarga harapan program keluarga harapan yang dikembangkan presiden jokowi gus ipul puti menang,0,0,0,0,0,0,0,0,0,0,0,0
 kata kamu suruh ceritakan geblek ,1,1,1,0,0,0,0,0,1,1,0,0
 kemenangan anies sandi berbau busuk dan anyir bernanah luka batin yang terluka oleh penghinaan sara dan ujaran kebencian ,1,1,1,0,0,0,0,0,1,1,0,0
 cacat kamu ,1,1,1,0,0,0,1,0,0,1,0,0
kata ulama barang siapa yang tidak bersedia amp bermalasan pada bulan rejab maka di bulan saya aban juga dia akan tetap malas amp di bulan ramadan dia akan jadi lebih malas ,0,0,0,0,0,0,0,0,0,0,0,0
 kita bikin berita sendiri di media sosial media mainstream di kuasai asing perang opini gunakan handphone anda untuk menggembosi berita media mainstream cina ,0,0,0,0,0,0,0,0,0,0,0,0
jangan pro asing begitu dong pak jok uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 tidak apa apa sipit juga cantik aku adalah xf0 x9f x98 x86 ,0,0,0,0,0,0,0,0,0,0,0,0
 yang ber tato yang lagi di entot kayaknya sih thailand punya enjoy gays kontol coli bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
coba usir cina 100 rakyat negara kesatuan republik indonesia tidak ada yang gembel negara kesatuan republik indonesia kayak asing asing triliunan sepertinya karena menguras negara kesatuan republik indonesia jadi stop tolol ,1,1,0,1,0,1,0,0,0,0,0,1
 ini adalah pasti salah 1 anggota hati yang sakit hati karena organisasi masyarakat nya di bubarkan amp tidak bisa maju,1,0,1,0,1,0,0,0,0,1,0,0
anda didungukan dan diperbudak islam bung tifatul adam hanya dongeng yahudi,1,1,0,1,1,0,0,0,0,0,1,0
 memang cebong kalau tidak fitnah tidak makan kenyang dan kalau tidak curang ya tidak menang ,1,1,0,1,0,0,0,0,1,0,1,0
 agar semua perempuan gembrot melangsingkan badan entah kenapa ku tak setuju dengan kalimat ini dan bagi ku ejaan cantik itu bukan l a dan tidak si i dan tidak melainkan tidak e dan di kamu t xf0 x9f x98 x8a dan selamat pagi jangan lupa salat subuh,0,0,0,0,0,0,0,0,0,0,0,0
hebat kok di penjara di penjaranya di zaman pula uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 siapa dulu dong asing dibelakangnya xf0 x9f x98 x81 ,1,0,0,1,0,0,0,0,1,0,1,0
masya suku kampung selamat deklarasi anti hoaks amp pilihan kepala daerah 2018 damai,0,0,0,0,0,0,0,0,0,0,0,0
 hati dari partai persatuan indonesia sudah mempraktikannya itu ke masjid masjid ke pesantren pesantren huuuft kabuuurr 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
sejujurnya aku dengan abang like anjing dengan kucing 24 7 gaduh pernah sekali kita orang gaduh sampai be umbuk then dia lari rumah tapi selang sehari baik balik ,0,0,0,0,0,0,0,0,0,0,0,0
 atok silap itu atok hehe yang macai itu atok ler macai ph bodoh bangang saya nih cuma rakyat biasa yang akan terus tanya apa yang x tau ke x jelas ke untuk dapat penjelasan opsss atok,1,1,1,0,0,0,0,0,1,1,0,0
admin tolol di pak ai tolol kenapa ai tolol untuk orang tolol ,1,1,0,1,0,0,0,0,1,0,1,0
 yang pasti bukan keluarga partai komunis indonesia di negara pancasila yang berbineka tunggal ika ini keluarga nya ,0,0,0,0,0,0,0,0,0,0,0,0
dalam sambutannya ketua dewan perwakilan daerah golkar lumajang sudjatmiko menyampaikan bahwa keputusan pak ai yang menetapkan khofifah indar parawansa sebagai calon gubernur dan emil elestianto dardak sebagai calon wakil gubernur jawa timur dari pak ai golkar sudah bulat khofifah,0,0,0,0,0,0,0,0,0,0,0,0
 memang dasar kampang xf0 x9f xa4 xa3 xf0 x9f x98 x82 ,1,1,1,0,0,0,0,0,1,1,0,0
manusia adalah makhluk yang butuh identitas untuk eksistensinya sayang identitas yang seharusnya berasal dari orisinalitas kesadaran diri seringkali dilekatkan secara membabi buta pada hal hal remeh di luar dirinya maka identitas diri jadi dangkal ,0,0,0,0,0,0,0,0,0,0,0,0
i sama at taman budaya sentul city,0,0,0,0,0,0,0,0,0,0,0,0
kejamnya ,0,0,0,0,0,0,0,0,0,0,0,0
 haha iya benar juga dan dan memang sekolah katolik lebih beragam mulai dari anak pak kebun sampai pengusaha ada di sana later belakang suku agama apapun diterima di sekolah katolik pernah mengalami dulu amp tidak berubah,0,0,0,0,0,0,0,0,0,0,0,0
subhanallah bahagia rasanya punya pemimpin sepe i beliau ,0,0,0,0,0,0,0,0,0,0,0,0
 aku hanya bisa bersyukur pada allah subhanahu wa taala dapat presiden yang giat kerja dan mampu mengatasi persoalan persoalan yang dihadapi dengan tetap kerja lurus ikhlas semata mata demi indonesia yang makin maju sekalipun ramping tetapi energinya luar biasa itu juga karena tidak ada p,0,0,0,0,0,0,0,0,0,0,0,0
mudah untuk melihat seseorang lebih condong ke arah mana di sosial media yang pe sama akunnya perempuan gambar mencuri di google yang kedua gambar anonymous tidak jelas manusia apa kampret yang ketiga akunnya ada embel embel nama pahlawan dan dari semua itu mereka kaum muslim cyber army ,0,1,0,0,0,0,0,0,0,0,0,0
calon wakil presiden jokowi 7 orang sekaligus boleh kok tinggal presiden terbitkan dekrit masing masing pak ai pengusung dapat jatah 1 calon wakil presiden sama jokowi apa sih yang tidak boleh peraturan pemerintah pengganti undang undang saja banyak diterbitkan tanpa ada urgensinya,0,0,0,0,0,0,0,0,0,0,0,0
 malas aku duduk kalau xleh aku orang kg budaya kg duduk kalau xleh budaya dia hebat sangat naik seram aku ,0,0,0,0,0,0,0,0,0,0,0,0
 dientot terus dicrotin beberapa kontol uh uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
sepe inya kualat sama bobby mata gue kenapa jadi kecil sipit begini xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
franky mau presiden baru bagaimana yang lain ,0,0,0,0,0,0,0,0,0,0,0,0
tidak pernah sekolah ya kamu pantas mulutnya tidak di jaga kotor kayak sampah ,1,1,1,0,0,0,0,0,1,1,0,0
 anjing jahanam berisik cocot kalian ,1,1,0,1,0,0,0,0,1,0,1,0
 itu bukan persoalan tekan jabatan tetapi siasat lari dari lingkar politik antek pemilik modal karena islam progresif sesuai mukadimah undang undang dasar akan mengamalkan qs al hujurat ,0,0,0,0,0,0,0,0,0,0,0,0
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang dan dan tomohon international flower festival ,0,0,0,0,0,0,0,0,0,0,0,0
anies congornya saja gede realisasinya tidak ada janji terus dari awal bisanya paling korupsi balik jadi dosen saja bangsat ,1,1,1,0,0,0,0,0,1,1,0,0
sudah kesal lah xf0 x9f x98 xbe xf0 x9f x98 xbe xf0 x9f x98 xbe kacrut televisi republik indonesia ,1,1,0,1,0,0,0,0,1,0,1,0
suasana hati kerja berubah karena nih banci xf0 x9f x98 x8e xf0 x9f x98 xa3 xf0 x9f x98 xa3 xf0 x9f x98 xa3 ,1,1,1,0,0,0,0,1,0,1,0,0
baru saja kemarin hari kamis sekarang sudah hari jumat lagi saja waktu sesingkat itu ya ,0,0,0,0,0,0,0,0,0,0,0,0
